id;nr;iterations;kicks;goals;score
trainGaPlayer01Simple;work005;399;156.466;1.057;152.129
trainGaPlayer01Simple;work005;400;164.216;1.057;158.151
trainGaPlayer01Simple;work005;401;159.865;0.985;153.654
trainGaPlayer01Simple;work005;402;147.482;1.063;148.430
trainGaPlayer01Simple;work005;403;161.640;0.999;150.745
trainGaPlayer01Simple;work005;404;163.794;1.128;155.769
trainGaPlayer01Simple;work005;405;157.144;1.062;154.183
trainGaPlayer01Simple;work005;406;155.724;0.947;148.055
trainGaPlayer01Simple;work005;407;161.046;1.118;154.813
trainGaPlayer01Simple;work005;408;157.274;1.146;153.146
trainGaPlayer01Simple;work005;409;157.001;1.216;155.694
trainGaPlayer01Simple;work005;410;163.722;1.094;157.920
trainGaPlayer01Simple;work005;411;153.402;1.246;153.111
trainGaPlayer01Simple;work005;412;156.914;1.184;156.365
trainGaPlayer01Simple;work005;413;160.442;1.175;155.765
trainGaPlayer01Simple;work005;414;166.615;1.314;155.901
trainGaPlayer01Simple;work005;415;162.495;1.140;156.563
trainGaPlayer01Simple;work005;416;164.408;1.254;160.188
trainGaPlayer01Simple;work005;417;154.773;1.457;153.276
trainGaPlayer01Simple;work005;418;151.912;1.196;152.529
trainGaPlayer01Simple;work005;419;163.840;1.198;155.964
trainGaPlayer01Simple;work005;420;160.746;1.331;157.760
trainGaPlayer01Simple;work005;421;156.828;1.325;154.314
trainGaPlayer01Simple;work005;422;156.846;1.252;155.299
trainGaPlayer01Simple;work005;423;159.835;1.247;158.516
trainGaPlayer01Simple;work005;424;159.018;1.123;156.506
trainGaPlayer01Simple;work005;425;161.699;1.304;157.608
trainGaPlayer01Simple;work005;426;150.457;1.321;153.904
trainGaPlayer01Simple;work005;427;156.325;1.192;155.820
trainGaPlayer01Simple;work005;428;159.561;1.294;152.034
trainGaPlayer01Simple;work005;429;163.942;1.220;158.060
trainGaPlayer01Simple;work005;430;158.378;1.252;154.606
trainGaPlayer01Simple;work005;431;160.127;1.236;152.717
trainGaPlayer01Simple;work005;432;161.814;1.070;154.165
trainGaPlayer01Simple;work005;433;160.517;1.333;157.486
trainGaPlayer01Simple;work005;434;166.176;0.995;156.494
trainGaPlayer01Simple;work005;435;164.048;1.054;155.886
trainGaPlayer01Simple;work005;436;163.935;1.133;157.663
trainGaPlayer01Simple;work005;437;167.812;0.932;156.232
trainGaPlayer01Simple;work005;438;168.846;1.160;157.077
trainGaPlayer01Simple;work005;439;165.041;1.092;154.208
trainGaPlayer01Simple;work005;440;164.528;1.057;156.496
trainGaPlayer01Simple;work005;441;161.576;1.033;152.423
trainGaPlayer01Simple;work005;442;161.528;1.051;154.686
trainGaPlayer01Simple;work005;443;162.181;1.054;154.880
trainGaPlayer01Simple;work005;444;162.643;1.150;156.432
trainGaPlayer01Simple;work005;445;163.751;1.318;157.890
trainGaPlayer01Simple;work005;446;165.448;1.059;156.050
trainGaPlayer01Simple;work005;447;160.262;1.167;157.025
trainGaPlayer01Simple;work005;448;166.353;1.066;156.466
trainGaPlayer01Simple;work005;449;163.549;1.279;157.154
trainGaPlayer01Simple;work005;450;166.650;1.111;157.488
trainGaPlayer01Simple;work005;451;165.560;1.097;157.851
trainGaPlayer01Simple;work005;452;167.136;1.107;160.193
trainGaPlayer01Simple;work005;453;164.713;1.220;155.025
trainGaPlayer01Simple;work005;454;171.054;0.974;157.228
trainGaPlayer01Simple;work005;455;164.599;1.176;155.086
trainGaPlayer01Simple;work005;456;168.954;1.048;159.723
trainGaPlayer01Simple;work005;457;164.891;1.090;154.486
trainGaPlayer01Simple;work005;458;170.322;1.010;158.387
trainGaPlayer01Simple;work005;459;160.133;1.061;157.373
trainGaPlayer01Simple;work005;460;161.965;1.291;153.966
trainGaPlayer01Simple;work005;461;157.869;1.262;156.873
trainGaPlayer01Simple;work005;462;167.770;1.110;158.862
trainGaPlayer01Simple;work005;463;156.242;1.287;154.291
