id;nr;iterations;kicks;goals;score
trainGaPlayer01C;work002;133;95.266;0.193;124.179
trainGaPlayer01C;work002;134;101.370;0.167;126.359
trainGaPlayer01C;work002;135;98.557;0.137;119.086
trainGaPlayer01C;work002;136;106.561;0.135;125.922
trainGaPlayer01C;work002;137;109.490;0.137;129.693
trainGaPlayer01C;work002;138;105.289;0.160;128.924
trainGaPlayer01C;work002;139;113.436;0.126;130.244
trainGaPlayer01C;work002;140;111.308;0.181;136.976
trainGaPlayer01C;work002;141;118.111;0.216;145.806
trainGaPlayer01C;work002;142;117.292;0.183;143.165
trainGaPlayer01C;work002;143;115.771;0.208;146.063
trainGaPlayer01C;work002;144;113.706;0.179;140.289
trainGaPlayer01C;work002;145;111.246;0.241;146.197
trainGaPlayer01C;work002;146;106.701;0.236;142.158
trainGaPlayer01C;work002;147;107.066;0.214;137.244
trainGaPlayer01C;work002;148;107.933;0.234;142.963
trainGaPlayer01C;work002;149;110.097;0.222;142.936
trainGaPlayer01C;work002;150;112.968;0.196;139.650
trainGaPlayer01C;work002;151;115.867;0.211;145.976
trainGaPlayer01C;work002;152;118.652;0.126;134.471
trainGaPlayer01C;work002;153;116.312;0.261;153.076
trainGaPlayer01C;work002;154;120.867;0.317;166.156
trainGaPlayer01C;work002;155;129.800;0.252;161.891
trainGaPlayer01C;work002;156;112.581;0.273;153.557
trainGaPlayer01C;work002;157;115.904;0.362;169.645
trainGaPlayer01C;work002;158;113.605;0.252;149.715
trainGaPlayer01C;work002;159;115.139;0.243;149.046
trainGaPlayer01C;work002;160;125.171;0.316;167.782
trainGaPlayer01C;work002;161;117.274;0.293;158.440
trainGaPlayer01C;work002;162;121.195;0.341;169.083
trainGaPlayer01C;work002;163;124.177;0.260;161.033
trainGaPlayer01C;work002;164;123.978;0.368;175.626
trainGaPlayer01C;work002;165;120.489;0.338;170.360
trainGaPlayer01C;work002;166;113.719;0.255;149.641
trainGaPlayer01C;work002;167;120.560;0.409;179.018
trainGaPlayer01C;work002;168;120.344;0.368;173.943
trainGaPlayer01C;work002;169;113.915;0.403;174.392
trainGaPlayer01C;work002;170;119.171;0.446;184.423
trainGaPlayer01C;work002;171;117.918;0.292;161.063
trainGaPlayer01C;work002;172;118.189;0.379;174.571
trainGaPlayer01C;work002;173;124.023;0.341;173.167
trainGaPlayer01C;work002;174;120.373;0.346;170.005
trainGaPlayer01C;work002;175;114.236;0.372;168.996
trainGaPlayer01C;work002;176;122.406;0.244;156.568
trainGaPlayer01C;work002;177;115.802;0.294;157.023
trainGaPlayer01C;work002;178;114.980;0.284;155.702
trainGaPlayer01C;work002;179;125.661;0.347;175.184
trainGaPlayer01C;work002;180;120.710;0.398;179.586
trainGaPlayer01C;work002;181;122.210;0.295;165.169
trainGaPlayer01C;work002;182;123.643;0.290;162.483
trainGaPlayer01C;work002;183;121.991;0.386;176.317
trainGaPlayer01C;work002;184;120.100;0.365;173.758
trainGaPlayer01C;work002;185;127.664;0.433;186.225
trainGaPlayer01C;work002;186;129.896;0.437;191.259
trainGaPlayer01C;work002;187;118.987;0.489;190.798
trainGaPlayer01C;work002;188;129.079;0.383;177.049
trainGaPlayer01C;work002;189;122.441;0.416;181.298
trainGaPlayer01C;work002;190;124.846;0.384;178.441
trainGaPlayer01C;work002;191;123.210;0.446;188.488
trainGaPlayer01C;work002;192;117.366;0.383;172.720
trainGaPlayer01C;work002;193;126.213;0.498;199.095
trainGaPlayer01C;work002;194;134.627;0.424;191.712
trainGaPlayer01C;work002;195;129.636;0.344;179.130
trainGaPlayer01C;work002;196;133.377;0.382;185.768
trainGaPlayer01C;work002;197;142.440;0.488;204.370
trainGaPlayer01C;work002;198;136.927;0.440;198.694
trainGaPlayer01C;work002;199;140.891;0.478;203.784
trainGaPlayer01C;work002;200;134.518;0.510;205.076
trainGaPlayer01C;work002;201;140.713;0.462;203.173
trainGaPlayer01C;work002;202;138.959;0.423;196.987
trainGaPlayer01C;work002;203;141.776;0.426;192.700
trainGaPlayer01C;work002;204;151.456;0.361;191.146
trainGaPlayer01C;work002;205;143.064;0.329;181.834
trainGaPlayer01C;work002;206;139.126;0.435;199.482
trainGaPlayer01C;work002;207;145.243;0.375;192.634
trainGaPlayer01C;work002;208;136.473;0.445;197.198
trainGaPlayer01C;work002;209;141.812;0.444;200.466
trainGaPlayer01C;work002;210;135.909;0.403;190.295
trainGaPlayer01C;work002;211;136.737;0.425;196.180
trainGaPlayer01C;work002;212;141.893;0.421;197.349
trainGaPlayer01C;work002;213;132.079;0.417;190.382
trainGaPlayer01C;work002;214;137.929;0.332;177.878
trainGaPlayer01C;work002;215;136.284;0.358;186.276
trainGaPlayer01C;work002;216;138.115;0.382;189.475
trainGaPlayer01C;work002;217;140.865;0.365;185.960
trainGaPlayer01C;work002;218;154.763;0.372;195.615
trainGaPlayer01C;work002;219;149.295;0.360;189.101
trainGaPlayer01C;work002;220;149.468;0.326;185.648
trainGaPlayer01C;work002;221;149.742;0.486;214.034
trainGaPlayer01C;work002;222;141.290;0.376;188.057
trainGaPlayer01C;work002;223;144.582;0.371;194.328
trainGaPlayer01C;work002;224;151.178;0.384;194.165
trainGaPlayer01C;work002;225;148.352;0.434;203.558
trainGaPlayer01C;work002;226;141.543;0.412;197.197
